Protein,MinEnergy,Duration (seconds)
"5KR0.pdbqt_result.txt","-8.6","81.6351514"
"5KR1.pdbqt_result.txt","-8.3","84.2499731"
"5KR2.pdbqt_result.txt","-8","118.244972"
"5L73.pdbqt_result.txt","-8","101.7306063"
"5NSL.pdbqt_result.txt","-8.7","144.5768904"
"5O47.pdbqt_result.txt","-8.8","147.1536953"
"5O4E.pdbqt_result.txt","-7.3","148.6050846"
"5OYJ.pdbqt_result.txt","-8","143.4327373"
"5T2E.pdbqt_result.txt","-9.2","82.4508535"
"5T2Z.pdbqt_result.txt","-11.5","74.7488175"
"5T73.pdbqt_result.txt","-8.4","139.4556461"
"5T84.pdbqt_result.txt","-8.5","80.5582336"
"5T89.pdbqt_result.txt","-6.7","150.359559"
"5TYR.pdbqt_result.txt","-8.2","80.9285631"
"5TYS.pdbqt_result.txt","-8","78.417926"
"5UCX.pdbqt_result.txt","-7.4","153.4763264"
"5UFZ.pdbqt_result.txt","-8.2","83.683221"
"5ULT.pdbqt_result.txt","-8.8","79.8634891"
"5UOV.pdbqt_result.txt","-9.1","82.9079781"
"5UPJ.pdbqt_result.txt","-8.4","80.4276677"
"5UPZ.pdbqt_result.txt","-8.7","81.8556904"
"5V4Y.pdbqt_result.txt","-8.2","79.3869643"
"5VCK.pdbqt_result.txt","-8.5","83.0640707"
"5VEA.pdbqt_result.txt","-8","83.1666603"
"5VJ3.pdbqt_result.txt","-8.4","89.7741412"
"5W1J.pdbqt_result.txt","-9.1","130.6428331"
"5W1L.pdbqt_result.txt","-9","138.9238456"
"5W5W.pdbqt_result.txt","-8.1","80.8780765"
"5WLO.pdbqt_result.txt","-10.2","78.8632207"
"5YOJ.pdbqt_result.txt","-9.7","76.0856449"
"5YOK.pdbqt_result.txt","-10","77.9615527"
"5YRS.pdbqt_result.txt","-8.1","80.1642774"
"5YRY.pdbqt_result.txt","-8","85.1546157"
"5ZTE.pdbqt_result.txt","-7.7","149.6796591"
"6B36.pdbqt_result.txt","-8.4","83.3594473"
"6B38.pdbqt_result.txt","-8.7","82.9969717"
"6B3C.pdbqt_result.txt","-8.3","82.0709133"
"6B3F.pdbqt_result.txt","-8.1","84.2993891"
"6B3G.pdbqt_result.txt","-8.7","83.9666743"
"6B3H.pdbqt_result.txt","-8.3","82.1101842"
"6B4N.pdbqt_result.txt","-10.1","81.2551882"
"6BFT.pdbqt_result.txt","-7","153.8972168"
"6BQX.pdbqt_result.txt","-8","102.7804879"
"6BR4.pdbqt_result.txt","-8.3","98.1662588"
"6BRA.pdbqt_result.txt","-9","78.3479213"
"6BZ2.pdbqt_result.txt","-9.1","79.4298337"
"6C8X.pdbqt_result.txt","-9.4","79.8313935"
"6C8Y.pdbqt_result.txt","-9","83.0013572"
"6CDJ.pdbqt_result.txt","-10.2","76.3963266"
"6CDL.pdbqt_result.txt","-10.2","77.6641185"
"6D0D.pdbqt_result.txt","-8.3","80.7090962"
"6D0E.pdbqt_result.txt","-8.1","79.2874725"
"6D3O.pdbqt_result.txt","-7","83.1478274"
"6DGX.pdbqt_result.txt","-8.3","82.1602265"
"6DGY.pdbqt_result.txt","-8.2","82.406244"
"6DGZ.pdbqt_result.txt","-8.2","83.1505374"
"6DH0.pdbqt_result.txt","-8.6","83.5448705"
"6DH1.pdbqt_result.txt","-8.4","82.6892051"
"6DH2.pdbqt_result.txt","-8.5","83.7328721"
"6DH3.pdbqt_result.txt","-8.1","83.939106"
"6DH4.pdbqt_result.txt","-8.2","83.7701547"
"6DH5.pdbqt_result.txt","-8.3","83.1393183"
"6DH6.pdbqt_result.txt","-8.2","84.0738727"
"6DH7.pdbqt_result.txt","-8.2","81.8665291"
"6DH8.pdbqt_result.txt","-8.3","83.1047023"
"6DIF.pdbqt_result.txt","-8.8","80.6797443"
"6DIL.pdbqt_result.txt","-8.9","79.353743"
"6DJ1.pdbqt_result.txt","-9.3","77.9851476"
"6DJ2.pdbqt_result.txt","-8.6","80.3064809"
"6DJ5.pdbqt_result.txt","-9.1","77.7781091"
"6DJ7.pdbqt_result.txt","-9.6","78.1767592"
"6DV0.pdbqt_result.txt","-9.6","76.7056999"
"6DV4.pdbqt_result.txt","-9.1","80.813009"
"6E7J.pdbqt_result.txt","-9.1","80.5717481"
"6E9A.pdbqt_result.txt","-9.8","77.6314724"
"6EM0.pdbqt_result.txt","-9.3","139.1952132"
"6F7Q.pdbqt_result.txt","-9.3","137.2221974"
"6FFM.pdbqt_result.txt","-8.7","81.9852444"
"6FMC.pdbqt_result.txt","-9.6","81.9132692"
"6FMF.pdbqt_result.txt","-7.1","80.6155708"
"6G61.pdbqt_result.txt","-6.8","96.175908"
"6G62.pdbqt_result.txt","-7.3","96.8453764"
"6GH8.pdbqt_result.txt","-7.9","143.7090639"
"6GQO.pdbqt_result.txt","-10.8","83.5362902"
"6GQP.pdbqt_result.txt","-10","83.0460051"
"6GQQ.pdbqt_result.txt","-10.9","82.7954371"
"6I19.pdbqt_result.txt","-6.8","105.7756775"
"6I1C.pdbqt_result.txt","-7.2","102.3502854"
"6I45.pdbqt_result.txt","-8.1","87.3750248"
"6IXD.pdbqt_result.txt","-14.9","77.2426963"
"6JOV.pdbqt_result.txt","-8","140.1914353"
"6K40.pdbqt_result.txt","-9","146.6900356"
"6KMP.pdbqt_result.txt","-9","81.1060395"
"6KY4.pdbqt_result.txt","-7","82.320866"
"6MCR.pdbqt_result.txt","-9.2","78.4351107"
"6MCS.pdbqt_result.txt","-8.8","78.1380293"
"6MK9.pdbqt_result.txt","-8.5","80.4460229"
"6MKL.pdbqt_result.txt","-8.4","81.4769934"
"6MLY.pdbqt_result.txt","-8.4","180.8819203"
"6MOT.pdbqt_result.txt","-9.1","86.6397487"
"6MOU.pdbqt_result.txt","-9.9","117.4494455"
"6NE9.pdbqt_result.txt","-11","109.9174122"
"6O48.pdbqt_result.txt","-8.4","82.6907628"
"6O54.pdbqt_result.txt","-9.2","81.5191809"
"6O57.pdbqt_result.txt","-8.7","79.8529015"
"6O5A.pdbqt_result.txt","-9","82.2681895"
"6O5X.pdbqt_result.txt","-8.9","106.6548595"
"6OGL.pdbqt_result.txt","-8.6","80.7685757"
"6OGP.pdbqt_result.txt","-8.9","78.1808969"
"6OGQ.pdbqt_result.txt","-9","80.1206179"
"6OGR.pdbqt_result.txt","-9.8","78.6880744"
"6OGS.pdbqt_result.txt","-8.2","81.1236146"
"6OGT.pdbqt_result.txt","-8.6","82.7262054"
"6OGV.pdbqt_result.txt","-8.3","86.3670812"
"6OOS.pdbqt_result.txt","-8.3","116.1338201"
"6OOT.pdbqt_result.txt","-8.1","78.8769443"
"6OOU.pdbqt_result.txt","-8","81.6067839"
"6OPS.pdbqt_result.txt","-8.2","82.6456094"
"6OPT.pdbqt_result.txt","-8.5","81.5359566"
"6OPU.pdbqt_result.txt","-8.7","79.1136951"
"6OPV.pdbqt_result.txt","-7.7","80.6504437"
"6OPW.pdbqt_result.txt","-8.2","79.4508666"
"6OPX.pdbqt_result.txt","-8.3","79.9383024"
"6OPY.pdbqt_result.txt","-8.4","79.834271"
"6OPZ.pdbqt_result.txt","-8.2","90.8393651"
"6OTG.pdbqt_result.txt","-9.1","103.8813746"
"6OXO.pdbqt_result.txt","-8.1","96.9186106"
"6OXP.pdbqt_result.txt","-7.9","92.7344916"
"6OXQ.pdbqt_result.txt","-8.2","93.7170359"
"6OXR.pdbqt_result.txt","-7.8","94.8690011"
"6OXS.pdbqt_result.txt","-8.3","94.6273144"
"6OXT.pdbqt_result.txt","-8","86.6694803"
"6OXU.pdbqt_result.txt","-8.1","89.6999933"
"6OXV.pdbqt_result.txt","-7.7","93.7160166"
"6OXW.pdbqt_result.txt","-8","91.3251609"
"6OXX.pdbqt_result.txt","-7.8","94.1184112"
"6OXY.pdbqt_result.txt","-8.2","86.8700896"
"6OXZ.pdbqt_result.txt","-8.1","84.9473306"
"6OY0.pdbqt_result.txt","-7.9","85.1276684"
"6OY1.pdbqt_result.txt","-8","84.801739"
"6OY2.pdbqt_result.txt","-8","85.0006596"
"6OYD.pdbqt_result.txt","-8.7","83.2795618"
"6OYR.pdbqt_result.txt","-8.6","82.4314003"
"6P0W.pdbqt_result.txt","-7.7","83.6464982"
"6P9A.pdbqt_result.txt","-8.9","89.2612962"
"6P9B.pdbqt_result.txt","-8.5","82.8973701"
"6PJB.pdbqt_result.txt","-7.7","84.6166736"
"6PJC.pdbqt_result.txt","-8.2","115.3134658"
"6PJD.pdbqt_result.txt","-9.5","80.9998678"
"6PJE.pdbqt_result.txt","-9.1","80.4848579"
"6PJF.pdbqt_result.txt","-7.8","84.1058819"
"6PJG.pdbqt_result.txt","-7.6","84.8328997"
"6PJH.pdbqt_result.txt","-7.9","88.9938186"
"6PJI.pdbqt_result.txt","-7.9","97.5525908"
"6PJK.pdbqt_result.txt","-8","92.8127317"
"6PJL.pdbqt_result.txt","-8.3","92.0529317"
"6PJM.pdbqt_result.txt","-7.9","98.5288412"
"6PJN.pdbqt_result.txt","-8.3","96.7838472"
"6PJO.pdbqt_result.txt","-9.2","101.7648401"
"6PRF.pdbqt_result.txt","-10","84.0257608"
"6PU8.pdbqt_result.txt","-8.6","90.3374331"
"6Q46.pdbqt_result.txt","-7.3","102.2312735"
"6Q47.pdbqt_result.txt","-7.2","98.9644043"
"6Q6T.pdbqt_result.txt","-7","104.5433179"
"6Q6U.pdbqt_result.txt","-7.3","105.4631141"
"6Q6V.pdbqt_result.txt","-7.5","103.0235416"
"6R82.pdbqt_result.txt","-7.7","107.060817"
"6RB5.pdbqt_result.txt","-10.1","136.1798176"
"6S2G.pdbqt_result.txt","-8.8","151.1356332"
"6S2H.pdbqt_result.txt","-8.5","160.661257"
"6S3Z.pdbqt_result.txt","-8.2","168.3318482"
"6S82.pdbqt_result.txt","-8.4","171.6934544"
"6U7O.pdbqt_result.txt","-9.5","89.8190252"
"6U7P.pdbqt_result.txt","-9.5","85.1980703"
"6UPJ.pdbqt_result.txt","-8.6","90.1589068"
"6UTL.pdbqt_result.txt","-6.4","174.2073379"
"6VCE.pdbqt_result.txt","-10","89.0133566"
"6VOD.pdbqt_result.txt","-9.7","86.7146428"
"6VOE.pdbqt_result.txt","-8.9","90.5863758"
"6XVJ.pdbqt_result.txt","-10.7","91.1023047"
"6XVK.pdbqt_result.txt","-12.5","101.482872"
"7BVV.pdbqt_result.txt","-7.2","118.3923972"
"7HVP.pdbqt_result.txt","-8.9","93.1205378"
"7UPJ.pdbqt_result.txt","-7.9","97.1728127"
"8HVP.pdbqt_result.txt","-8.5","95.0217406"
"9HVP.pdbqt_result.txt","-8.1","95.7114378"
